0.000017,0.000031,0.000165,0.000617,0.001586,0.003666,0.020772,0.102669,0.149416,0.147363,0.198219,0.207190,0.100520,0.028758,0.016476,0.009735,0.004092,0.000910,0.000267,0.000084
0.000041,0.000172,0.000270,0.000254,0.001911,0.005843,0.009781,0.091525,0.270857,0.347424,0.218723,0.061235,0.018730,0.009964,0.002845,0.000886,0.000704,0.000091,0.000028,0.000018
0.000064,0.000086,0.000128,0.000204,0.001780,0.004163,0.010207,0.076356,0.211862,0.295924,0.183728,0.085555,0.054189,0.071861,0.020407,0.000866,0.000686,0.000638,0.000319,0.000079
0.000110,0.000574,0.001698,0.002548,0.003455,0.006020,0.049507,0.153477,0.266700,0.212195,0.072467,0.084218,0.080855,0.037564,0.016098,0.004620,0.000664,0.000343,0.000286,0.000171
0.000015,0.000042,0.000159,0.000272,0.000467,0.009380,0.035473,0.045765,0.113288,0.296475,0.369519,0.145494,0.012920,0.005905,0.005750,0.004269,0.000967,0.000234,0.000039,0.000012
0.000020,0.000025,0.000188,0.000811,0.001162,0.001366,0.011233,0.093895,0.239980,0.270921,0.201722,0.073868,0.027906,0.021020,0.006761,0.002350,0.001041,0.000138,0.000072,0.000030
0.000008,0.000080,0.000383,0.000897,0.001135,0.005525,0.015768,0.020409,0.145459,0.350658,0.221024,0.053296,0.086518,0.073582,0.020029,0.001480,0.001080,0.000725,0.000268,0.000070
0.000068,0.000049,0.000065,0.001178,0.007634,0.018603,0.022187,0.054688,0.079975,0.218957,0.207633,0.086511,0.149272,0.114280,0.045839,0.005535,0.000381,0.000108,0.000049,0.000050
0.000013,0.000098,0.000262,0.000242,0.003034,0.008075,0.008055,0.096536,0.244041,0.300036,0.180271,0.066538,0.010624,0.003833,0.003036,0.001735,0.000539,0.000212,0.000045,0.000009
0.000196,0.000563,0.000994,0.001009,0.000767,0.018725,0.112366,0.213641,0.184727,0.146899,0.122959,0.084651,0.068827,0.040014,0.005630,0.002252,0.001230,0.000456,0.000148,0.000011
0.000214,0.000254,0.000261,0.000678,0.004225,0.026642,0.051455,0.091693,0.090371,0.090292,0.176310,0.215946,0.131356,0.063859,0.023377,0.012284,0.002488,0.000149,0.000189,0.000121
0.000026,0.000425,0.002297,0.004162,0.002536,0.023825,0.124662,0.195025,0.157170,0.109124,0.143250,0.165292,0.051636,0.007748,0.004970,0.001426,0.000188,0.000059,0.000039,0.000015
0.000042,0.000136,0.000161,0.000123,0.000149,0.007221,0.081496,0.100366,0.193540,0.338790,0.161498,0.006644,0.026264,0.048394,0.038474,0.009273,0.001332,0.000270,0.000135,0.000072
0.000086,0.000163,0.000339,0.001184,0.003582,0.027212,0.096552,0.114284,0.106524,0.142337,0.122597,0.155844,0.169631,0.055389,0.014691,0.003943,0.000523,0.000145,0.000241,0.000247
0.000035,0.000091,0.000116,0.000297,0.001286,0.001981,0.002840,0.064946,0.257553,0.297286,0.148107,0.138036,0.057425,0.009051,0.005124,0.000651,0.000124,0.000110,0.000011,0.000002
0.000059,0.000089,0.000047,0.000317,0.004717,0.010669,0.007425,0.024434,0.045297,0.095314,0.183934,0.269941,0.247287,0.083595,0.012593,0.002018,0.001141,0.001071,0.000573,0.000110
0.000204,0.000228,0.000171,0.000292,0.000963,0.008085,0.053448,0.106226,0.076273,0.050202,0.206632,0.284066,0.143209,0.022004,0.008836,0.005308,0.001777,0.000913,0.000431,0.000199
0.000541,0.001110,0.001541,0.001069,0.001155,0.004729,0.048795,0.184039,0.290604,0.147427,0.067879,0.125116,0.071721,0.028510,0.010794,0.006057,0.001920,0.000942,0.000609,0.000482
0.000005,0.000049,0.000164,0.000174,0.000804,0.003565,0.012140,0.017576,0.210523,0.374939,0.197558,0.071949,0.066850,0.031730,0.004115,0.000665,0.000389,0.000099,0.000022,0.000012
0.000022,0.000051,0.000117,0.000302,0.000691,0.000490,0.006339,0.006721,0.095436,0.365330,0.366567,0.144761,0.007481,0.007690,0.007612,0.002409,0.000267,0.000066,0.000024,0.000013
0.000011,0.000079,0.000228,0.001721,0.006407,0.014885,0.028751,0.033294,0.045352,0.127222,0.372591,0.325708,0.053025,0.000020,0.000523,0.000556,0.000127,0.000044,0.000020,0.000001
0.000016,0.000180,0.000380,0.000200,0.000001,0.002049,0.008864,0.023487,0.196128,0.352830,0.230662,0.070096,0.071256,0.054708,0.010687,0.000227,0.000059,0.000039,0.000052,0.000024
0.000020,0.000071,0.000061,0.000342,0.001580,0.001772,0.003894,0.053923,0.214928,0.191565,0.136202,0.217886,0.114344,0.045241,0.023110,0.003955,0.000458,0.000353,0.000243,0.000079
0.000011,0.000031,0.000046,0.000154,0.001455,0.003837,0.010408,0.008004,0.109197,0.321007,0.335050,0.131751,0.030993,0.016032,0.004479,0.001597,0.000920,0.000127,0.000025,0.000024
0.000191,0.000188,0.000357,0.001113,0.002560,0.008067,0.058199,0.166424,0.164573,0.062453,0.062745,0.208277,0.203766,0.073158,0.014687,0.001886,0.000608,0.000559,0.000384,0.000200
0.000027,0.000161,0.000343,0.000367,0.001281,0.010320,0.013021,0.053864,0.226204,0.357113,0.218720,0.071254,0.032749,0.014918,0.007181,0.005607,0.000512,0.000106,0.000137,0.000064
0.000043,0.000095,0.000231,0.000717,0.002054,0.008570,0.021073,0.061196,0.050135,0.152439,0.315788,0.268517,0.085277,0.026520,0.007159,0.002779,0.002975,0.000934,0.000250,0.000152
0.000402,0.001075,0.002920,0.003086,0.002212,0.009780,0.078750,0.266738,0.227302,0.092470,0.122599,0.107358,0.040652,0.009313,0.007476,0.003338,0.001205,0.000545,0.000485,0.000157
0.000052,0.000060,0.000060,0.000241,0.001890,0.011995,0.022659,0.037623,0.027821,0.089835,0.308995,0.290938,0.171037,0.026531,0.003710,0.003345,0.001746,0.000532,0.000254,0.000081
0.000009,0.000032,0.000036,0.000346,0.000961,0.000736,0.002069,0.012880,0.034828,0.026960,0.116998,0.297519,0.294666,0.151737,0.050231,0.011214,0.001495,0.000440,0.000326,0.000128
0.000063,0.000338,0.000735,0.001071,0.000791,0.015348,0.145958,0.290638,0.262449,0.079959,0.012220,0.046588,0.067761,0.032423,0.007492,0.007969,0.001305,0.000441,0.000210,0.000033
0.000258,0.000487,0.000394,0.000233,0.002872,0.010416,0.039235,0.100400,0.090525,0.216461,0.307529,0.111970,0.029393,0.044305,0.016415,0.006963,0.005078,0.001101,0.000054,0.000066
0.000018,0.000204,0.000408,0.000588,0.001853,0.007456,0.019247,0.087755,0.353927,0.318920,0.144122,0.039362,0.011279,0.012239,0.004236,0.000967,0.000531,0.000097,0.000038,0.000021
0.000398,0.000654,0.000950,0.001744,0.004423,0.015399,0.045404,0.156980,0.189889,0.092757,0.097815,0.168051,0.127379,0.059405,0.021221,0.006176,0.002502,0.001088,0.000610,0.000278
0.000019,0.000026,0.000068,0.000322,0.000442,0.001174,0.005036,0.004854,0.029768,0.161371,0.310006,0.276426,0.162704,0.037279,0.009530,0.001699,0.000057,0.000022,0.000011,0.000006
0.000345,0.001023,0.001659,0.001108,0.000973,0.003146,0.020558,0.161647,0.317462,0.176863,0.054559,0.059932,0.078945,0.098306,0.021047,0.001295,0.000712,0.000582,0.000475,0.000275
0.000059,0.000225,0.000780,0.001546,0.003177,0.005043,0.011924,0.130097,0.324711,0.281434,0.120840,0.049884,0.026063,0.012727,0.007184,0.002258,0.000227,0.000058,0.000142,0.000105
0.000050,0.000265,0.000920,0.002511,0.005899,0.018746,0.031469,0.070097,0.139950,0.149241,0.240289,0.200514,0.064039,0.009861,0.008081,0.008080,0.001744,0.000409,0.000215,0.000123
0.000020,0.000007,0.000006,0.000174,0.001000,0.007625,0.017848,0.051530,0.184364,0.357827,0.259793,0.073879,0.018973,0.009035,0.001619,0.000411,0.000330,0.000133,0.000136,0.000055
0.000025,0.000057,0.000242,0.000942,0.002443,0.001828,0.023935,0.081126,0.085407,0.142548,0.115561,0.132025,0.219057,0.118322,0.041996,0.007944,0.000262,0.000151,0.000110,0.000215
0.000022,0.000039,0.000076,0.000200,0.000142,0.001631,0.014918,0.030771,0.045847,0.059309,0.200926,0.396518,0.222970,0.037215,0.006848,0.004511,0.001327,0.000453,0.000223,0.000104
0.000134,0.000167,0.000350,0.000349,0.001092,0.012742,0.047958,0.111791,0.149378,0.090556,0.043142,0.074383,0.173525,0.209675,0.084396,0.012736,0.000936,0.000198,0.000167,0.000283
0.000040,0.000101,0.000107,0.000304,0.000720,0.001256,0.004524,0.030592,0.069352,0.062898,0.095152,0.244538,0.286444,0.137390,0.030027,0.007274,0.005205,0.002158,0.000593,0.000127
0.000007,0.000022,0.000048,0.000218,0.000870,0.002012,0.002146,0.016499,0.179282,0.386944,0.319112,0.065820,0.017170,0.010256,0.000974,0.000713,0.000074,0.000053,0.000012,0.000009
0.000041,0.000285,0.000314,0.000177,0.001491,0.014646,0.062423,0.134827,0.175247,0.129845,0.062105,0.085661,0.168092,0.113432,0.027072,0.001467,0.000149,0.000133,0.000105,0.000157
0.000019,0.000027,0.000077,0.000786,0.001787,0.002993,0.025856,0.076064,0.098839,0.181364,0.296401,0.214969,0.068273,0.027438,0.010607,0.003217,0.000289,0.000033,0.000072,0.000050
0.000102,0.000078,0.000528,0.003836,0.006038,0.019669,0.132790,0.254233,0.213518,0.119315,0.129045,0.075768,0.025919,0.022741,0.006037,0.008562,0.002552,0.000277,0.000220,0.000088
0.000089,0.000179,0.000496,0.000552,0.000637,0.001227,0.004170,0.074133,0.223795,0.261513,0.172997,0.138142,0.069667,0.022608,0.004816,0.000648,0.001160,0.001559,0.000798,0.000194
0.000031,0.000055,0.000412,0.001687,0.002023,0.004218,0.005322,0.075944,0.299260,0.362795,0.133024,0.039796,0.048838,0.013501,0.001225,0.000673,0.000698,0.000304,0.000040,0.000015
0.000009,0.000019,0.000030,0.000271,0.002334,0.004148,0.007429,0.036196,0.139428,0.337741,0.264134,0.108012,0.039983,0.020611,0.013622,0.010179,0.004255,0.000704,0.000132,0.000019
0.000045,0.000124,0.000340,0.000614,0.001210,0.009795,0.036643,0.026360,0.018920,0.158683,0.364557,0.219450,0.067043,0.079827,0.020957,0.000700,0.001307,0.001420,0.000495,0.000089
0.000270,0.000489,0.000389,0.002259,0.017969,0.050596,0.096535,0.160894,0.144930,0.156554,0.178884,0.077680,0.056023,0.043814,0.009426,0.004269,0.001359,0.000315,0.000007,0.000036
0.000332,0.000414,0.001595,0.004619,0.006912,0.007285,0.044613,0.175767,0.200171,0.105388,0.118061,0.190161,0.104569,0.019801,0.015577,0.005421,0.001182,0.000512,0.000457,0.000217
0.000009,0.000061,0.000222,0.001140,0.003718,0.003646,0.007313,0.035649,0.166170,0.282480,0.255970,0.106095,0.089922,0.050706,0.005084,0.003947,0.001575,0.000297,0.000139,0.000052
0.000069,0.000121,0.000257,0.001000,0.001637,0.004609,0.041557,0.115636,0.092277,0.055477,0.199916,0.314310,0.135875,0.017513,0.021832,0.012461,0.002927,0.000605,0.000183,0.000076
0.000094,0.000404,0.000436,0.000633,0.010945,0.054262,0.060863,0.032809,0.068334,0.288545,0.350708,0.094268,0.011517,0.019570,0.018684,0.004898,0.000592,0.000174,0.000064,0.000037
0.000015,0.000012,0.000015,0.000143,0.000445,0.016047,0.055746,0.057003,0.225274,0.408568,0.217105,0.025727,0.009185,0.007025,0.002562,0.000341,0.000251,0.000093,0.000019,0.000014
0.000006,0.000100,0.000181,0.000193,0.001314,0.004311,0.007561,0.053269,0.226114,0.384155,0.201011,0.042453,0.043484,0.020386,0.012120,0.005921,0.000299,0.000117,0.000114,0.000087
0.000095,0.000153,0.000102,0.000145,0.001522,0.026054,0.056900,0.095032,0.287913,0.350599,0.096533,0.011062,0.015127,0.015131,0.011684,0.003268,0.000877,0.000229,0.000023,0.000007
0.000009,0.000021,0.000086,0.000364,0.000671,0.006647,0.014785,0.016961,0.027993,0.160314,0.367884,0.312551,0.078678,0.009774,0.002250,0.000462,0.000757,0.000387,0.000089,0.000073
0.000020,0.000016,0.000013,0.000139,0.000676,0.001297,0.001225,0.032595,0.141294,0.205589,0.270226,0.216254,0.081084,0.027135,0.008642,0.001506,0.000493,0.000249,0.000035,0.000013
0.000052,0.000105,0.000453,0.002114,0.004548,0.005037,0.016457,0.152642,0.240525,0.176519,0.174579,0.132636,0.041180,0.026554,0.009990,0.000882,0.000249,0.000355,0.000260,0.000125
0.000432,0.000793,0.001028,0.000942,0.004793,0.023876,0.097230,0.202300,0.289335,0.213836,0.118630,0.035876,0.021946,0.023839,0.003469,0.001029,0.000413,0.000014,0.000024,0.000018
0.000025,0.000049,0.000104,0.000521,0.003196,0.015541,0.062208,0.089472,0.145209,0.298441,0.233704,0.085830,0.025904,0.031797,0.012804,0.001765,0.001355,0.000672,0.000093,0.000022
0.000020,0.000013,0.000106,0.000324,0.001907,0.005336,0.029937,0.051958,0.050236,0.015421,0.226049,0.409193,0.194657,0.015853,0.001723,0.002837,0.002370,0.001104,0.000126,0.000023
0.000041,0.000035,0.000028,0.000754,0.002520,0.005192,0.035632,0.192848,0.305546,0.162978,0.104660,0.117753,0.033089,0.014343,0.002942,0.000138,0.000112,0.000117,0.000026,0.000006
0.000017,0.000016,0.000077,0.000134,0.000111,0.001096,0.018457,0.042325,0.109915,0.348234,0.372790,0.097136,0.021106,0.002408,0.000473,0.000224,0.000403,0.000178,0.000022,0.000002
0.000023,0.000042,0.000081,0.000058,0.000339,0.001837,0.007695,0.006591,0.127861,0.326415,0.270375,0.094169,0.088798,0.040720,0.013277,0.007567,0.001757,0.000155,0.000069,0.000048
0.000024,0.000232,0.000846,0.001142,0.001823,0.008738,0.039901,0.093785,0.233413,0.323740,0.159255,0.037379,0.029084,0.017302,0.008900,0.000702,0.000655,0.000101,0.000086,0.000045
0.000009,0.000076,0.000104,0.000261,0.000707,0.001186,0.014327,0.023284,0.054176,0.173732,0.319549,0.231524,0.103039,0.009308,0.002332,0.001362,0.001058,0.000702,0.000245,0.000051
0.000005,0.000051,0.000472,0.002227,0.006287,0.017457,0.046272,0.076639,0.134201,0.222884,0.225783,0.135648,0.057023,0.006308,0.003744,0.002757,0.001257,0.000325,0.000179,0.000045
0.000139,0.000136,0.000198,0.000246,0.000863,0.008535,0.020264,0.069702,0.101885,0.107096,0.097676,0.190130,0.232809,0.119934,0.034124,0.003521,0.000334,0.000843,0.000938,0.000512
